seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr5	119574901	119575300	400	*	401	*	5.62189100564757	6.20056745751557	4.07408025746135	1.53536231476879	1.67115725558628e-06	0.000263816046469374	Distal Intergenic	5	119800019	120022964	222946	1	51334	uc003ksp.3	-224719	PRR16
chr3	70010476	70010875	400	*	401	*	4.71131458284155	5.34895868589858	2.76206739752729	1.72186597730191	1.76949874866798e-06	0.000277359516626319	Intron (uc003dnz.3/4286, intron 9 of 9)	3	69985751	70017488	31738	1	4286	uc021xam.1	24725	MITF
chr4	185434426	185434825	400	*	401	*	5.40642555322061	5.95596986645853	4.01744894537515	1.48595693571717	1.90957897095635e-06	0.000295130103755988	Distal Intergenic	4	185308876	185395726	86851	2	3660	uc003iwf.4	-38700	IRF2
chr12	94601843	94602242	400	*	401	*	6.64300629433545	7.15407553297894	5.43608476846091	1.34586117581092	2.01311215591008e-06	0.000304276060505393	Intron (uc001tdc.3/10154, intron 4 of 30)	12	94648304	94701451	53148	1	10154	uc010sut.2	-46062	PLXNC1
chrX	47367152	47367551	400	*	401	*	5.0613949688502	5.66603135443521	3.35239833749487	1.66062442903065	2.01496186835676e-06	0.000304276060505393	Distal Intergenic	23	47305561	47342610	37050	2	7592	uc011mlm.2	-24542	ZNF41
chr15	74274703	74275102	400	*	401	*	5.94684398694566	6.48318374938943	4.62352858674693	1.47473977453513	2.0238261116824e-06	0.000304276060505393	Distal Intergenic	15	74275559	74284689	9131	2	9399	uc002awe.4	9587	STOML1
chr6	18407182	18407581	400	*	401	*	6.34998098507762	6.94113014789298	4.72733080669159	1.57056775323748	2.17735465073192e-06	0.000320440149002595	Intron (uc003ncs.3/255488, intron 2 of 7)	6	18387581	18469105	81525	1	255488	uc003ncs.3	19601	RNF144B
chr12	121476730	121477129	400	*	401	*	7.12020453619036	7.56202882859769	6.18298629895664	1.18738473082078	2.2098211010314e-06	0.000320440149002595	Promoter	12	121458095	121477045	18951	2	8638	uc001tzj.2	0	OASL
chr14	24630495	24630894	400	*	401	*	7.54281207847996	7.9783899868921	6.62704878861928	1.1467522525188	2.23335664721829e-06	0.000320440149002595	Promoter	14	24629729	24635774	6046	1	10379	uc001wmq.3	766	IRF9
chr4	89303428	89303827	400	*	401	*	4.49651627140577	5.13103567666225	2.57205881819051	1.70976710181392	2.24992336867377e-06	0.000320440149002595	Intron (uc003hrp.1/55008, intron 1 of 7)	4	89299891	89364249	64359	1	55008	uc011cdl.3	3537	HERC6
chr6	123080792	123081191	400	*	401	*	6.36522932312774	6.82851171815978	5.35102121550559	1.240640359213	2.2582826419811e-06	0.000320440149002595	Distal Intergenic	6	123100646	123104039	3394	1	2173	uc003pzd.3	-19455	FABP7
chr15	74333178	74333577	400	*	401	*	4.65622784581799	5.26763501687919	2.9015296739438	1.67299139939821	2.261828118384e-06	0.000320440149002595	Intron (uc002awq.3/5371, intron 7 of 7)	15	74317198	74328735	11538	1	5371	uc002awy.3	15980	PML
chr3	119278572	119278971	400	*	401	*	5.46572018490822	6.03438799071281	3.97484030308205	1.53282084649222	2.32379130173646e-06	0.000327121729679474	Promoter	3	119243140	119278481	35342	2	941	uc003ecq.3	-91	CD80
chr7	20123660	20124059	400	*	401	*	5.02676099709644	5.64635091094828	3.21452275540819	1.63988904593072	2.39503197853232e-06	0.000335016466819892	Distal Intergenic	7	20181539	20193154	11616	1	100874041	uc031swo.1	-57480	MACC1-AS1
chr1	184127096	184127495	400	*	401	*	6.41109037074131	6.90153299261069	5.29131529471483	1.3178591417721	2.46808862107049e-06	0.000343064318328798	Distal Intergenic	1	184020811	184043344	22534	1	116461	uc009wyg.3	106285	TSEN15
chr8	120701405	120701804	400	*	401	*	6.39171484021037	6.86186216282787	5.35172859364636	1.25976431501158	2.51713509547821e-06	0.000343206822337353	Distal Intergenic	8	120569317	120651106	81790	2	5168	uc010mdd.2	-50299	ENPP2
chr11	95431598	95431997	400	*	401	*	5.3802332879411	5.92152928108815	4.03269143785402	1.4841450830546	2.51994333105605e-06	0.000343206822337353	Distal Intergenic	11	95502106	95522954	20849	2	143684	uc001pfm.2	90957	FAM76B
chr16	11199027	11199426	400	*	401	*	6.09583886940842	6.63796275609104	4.74420204765566	1.37863841724235	2.52680344947681e-06	0.000343206822337353	Intron (uc002dan.4/23274, intron 18 of 20)	16	11219836	11276046	56211	1	23274	uc002dap.3	-20410	CLEC16A
chr18	46739663	46740062	400	*	401	*	5.29151818428857	5.87206002225433	3.73279892283671	1.61770867268355	2.53122990095419e-06	0.000343206822337353	Intron (uc002ldi.1/54808, intron 13 of 16)	18	46690055	46784863	94809	2	54808	uc010dov.1	44801	DYM
chr10	7356537	7356936	400	*	401	*	4.56468960136357	5.20041340890236	2.63073377437595	1.7133894605186	2.61025403183407e-06	0.000351763563155882	Intron (uc009xio.2/57713, intron 4 of 20)	10	7200586	7451303	250718	2	57713	uc009xio.2	94367	SFMBT2
chr2	102079910	102080309	400	*	401	*	5.89732188702625	6.42639009335277	4.60868448739415	1.43557420687937	2.79661647862879e-06	0.000374594065419241	Intron (uc002tbb.1/731220, intron 2 of 13)	2	102013823	102091165	77343	2	731220	uc002tbb.1	10856	RFX8
chr18	10290446	10290845	400	*	401	*	7.30934362456139	7.7888418741384	6.23328159637916	1.25305133226762	2.87018525706871e-06	0.000382132315460696	Distal Intergenic	18	10454625	10488698	34074	1	147495	uc002kom.4	-163780	APCDD1
chr9	5586678	5587077	400	*	401	*	5.76587531970231	6.33781910807679	4.25665045131176	1.48663674098984	2.976991898177e-06	0.000389316555867514	Intron (uc003zjd.3/55848, intron 1 of 7)	9	5629119	5769454	140336	1	57589	uc003zjh.4	-42042	RIC1
chr6	30069951	30070350	400	*	401	*	5.5736290563277	6.07804627566155	4.39552878580582	1.36391471158281	3.0628968734436e-06	0.0003981946105881	Distal Intergenic	6	30070674	30080867	10194	2	11074	uc003npg.1	10517	TRIM31
chr2	68417401	68417800	400	*	401	*	5.55215593104343	6.10100936640566	4.16670512737988	1.46220988672696	3.08353279518916e-06	0.000398533089511553	Intron (uc002sei.1/5534, intron 2 of 5)	2	68385005	68403094	18090	1	56902	uc002seh.3	32396	PNO1
chr19	6767995	6768394	400	*	401	*	6.05652373297678	6.5545369890874	4.90551466290477	1.29992934331557	3.25661966201582e-06	0.00041609362623305	Promoter	19	6752173	6767523	15351	2	10045	uc010xjg.2	-472	SH2D3A
chr19	44258212	44258611	400	*	401	*	7.20890979495969	7.68448356161542	6.14812691533167	1.24648261887824	3.37840469741174e-06	0.000428895531261222	Promoter	19	44235301	44259142	23842	2	56006	uc002oxj.2	531	SMG9
chr19	17282152	17282551	400	*	401	*	5.03042314111456	5.59119494898677	3.5826591849499	1.50816889360147	3.53963291279322e-06	0.000443897589304693	Intron (uc002nfi.3/4650, intron 11 of 39)	19	17308927	17317627	8701	1	4650	uc002nfl.1	-26376	MYO9B
chr6	72043145	72043544	400	*	401	*	5.45724317106146	6.06150263066584	3.75074248627286	1.57264749482912	3.57814196476704e-06	0.000443897589304693	Distal Intergenic	6	72086663	72086734	72	2	407032	uc011dya.2	43190	MIR30C2
chr4	103360443	103360842	400	*	401	*	5.23352708505839	5.84332613156975	3.48983486132088	1.56226464241806	3.8390071586403e-06	0.000466186248423678	Distal Intergenic	4	103422486	103538459	115974	1	4790	uc011cep.2	-61644	NFKB1
chr8	96194031	96194430	400	*	401	*	6.10731588624049	6.67960900112105	4.59611853196862	1.53408444046437	3.89114616100432e-06	0.000469935635542932	Distal Intergenic	8	96219235	96228602	9368	2	619344	uc031tbt.1	34172	LINC01298
chr12	105324011	105324410	400	*	401	*	5.32479087047283	5.93739067429149	3.56186779044722	1.56237848874308	4.16326739943124e-06	0.000494332369321138	Distal Intergenic	12	105197275	105322472	125198	2	84102	uc001tla.3	-1539	SLC41A2
chr16	84931797	84932196	400	*	401	*	6.78037088787975	7.31770826559175	5.45221831225192	1.3726640139535	4.17092719785017e-06	0.000494332369321138	Intron (uc010vog.1/83716, intron 3 of 3)	16	84853587	84943116	89530	1	83716	uc010voh.1	78210	CRISPLD2
chr4	160126991	160127390	400	*	401	*	4.09520402622188	4.74643366125339	2.03224747230336	1.7169827056387	4.37868708967291e-06	0.000512028377613021	Distal Intergenic	4	160188998	160281301	92304	1	9693	uc003iqg.4	-61608	RAPGEF2
chr3	59321133	59321532	400	*	401	*	7.49550067238569	7.95077517013552	6.51064177730683	1.18937996636743	4.42374750434334e-06	0.000514574966281538	Distal Intergenic	3	58873072	59035758	162687	2	200844	uc011bfg.1	-285375	CFAP20DC
chr2	71134404	71134803	400	*	401	*	5.33549706474121	5.89717318042731	3.88287181169937	1.51192919809617	4.55872828858072e-06	0.000527499758669752	Intron (uc002shh.3/25806, intron 1 of 2)	2	71127720	71160575	32856	1	25806	uc002shh.3	6684	VAX2
chr16	84209089	84209488	400	*	401	*	7.04023704380282	7.50917218982784	6.00484516746303	1.2019368732128	5.10550007970883e-06	0.000584238863669517	Intron (uc002fhl.4/123872, intron 10 of 11)	16	84211453	84220676	9224	2	9013	uc002fhm.3	11188	TAF1C
chr1	155469461	155469860	400	*	401	*	5.14954314812661	5.72256007765657	3.63424861689079	1.51193427307924	5.15127481220077e-06	0.000584238863669517	Intron (uc001fkt.3/55870, intron 2 of 27)	1	155531772	155533735	1964	1	645676	uc010pge.2	-61912	ASH1L-AS1
chr1	79115523	79115922	400	*	401	*	4.9120312007461	5.48934227058353	3.37214420081335	1.53228006603937	5.33974996615864e-06	0.000602111295928939	Promoter	1	79115477	79129763	14287	1	10561	uc001dip.4	46	IFI44
chr2	152193774	152194173	400	*	401	*	6.62043947979587	7.1195650907473	5.46476965733798	1.25151717395027	5.60612851159341e-06	0.000625762859771343	Distal Intergenic	2	152214106	152236562	22457	1	7130	uc002txk.3	-19933	TNFAIP6
chr2	6973111	6973510	400	*	401	*	4.16293122690857	4.80833057845774	2.15000694726752	1.68011572382159	6.16223448060075e-06	0.00067756987191919	Distal Intergenic	2	6980684	6991814	11131	2	129607	uc002qyn.2	18304	CMPK2
chr7	30277681	30278080	400	*	401	*	6.12022865714097	6.6517811032338	4.81985701367962	1.36481384329396	6.32101720900877e-06	0.000691588125427242	Distal Intergenic	7	30323923	30407308	83386	1	223082	uc003tat.3	-45843	ZNRF2
chr9	102395951	102396350	400	*	401	*	5.66031916402668	6.2167721171057	4.23550758672238	1.47545092654536	6.47498934974047e-06	0.000704944530140957	Intron (uc004bad.1/uc004bad.1, intron 3 of 6)	9	102584137	102596341	12205	1	8013	uc004bae.3	-187787	NR4A3
chr12	121498115	121498514	400	*	401	*	6.07443219978952	6.54271638047234	5.04149998818902	1.22718669967734	6.5409073065296e-06	0.000708630354811817	Distal Intergenic	12	121458095	121477045	18951	2	8638	uc031qjs.1	-21070	OASL
chr1	243584420	243584819	400	*	401	*	4.90054751260064	5.48173097694304	3.33805368284739	1.537270218479	6.66442961549336e-06	0.000715002713262227	Intron (uc001hzw.3/10806, intron 15 of 17)	1	243509478	243509557	80	1	100616343	uc021plt.1	74942	MIR4677
chr1	206880161	206880560	400	*	401	*	5.76121691380219	6.27905959859264	4.52420300655518	1.35497389567368	6.98597195261609e-06	0.000738741464711809	Intron (uc001hel.2/9261, intron 1 of 9)	1	206858365	206907630	49266	1	9261	uc001hem.2	21796	MAPKAPK2
chr15	38916916	38917315	400	*	401	*	4.83486795361085	5.41172876266122	3.29758281138567	1.57123663889248	7.24561923143387e-06	0.000758935690208152	Distal Intergenic	15	38780302	38857007	76706	2	10125	uc001zke.4	-59909	RASGRP1
chr12	26522762	26523161	400	*	401	*	4.72464932792065	5.40032804121492	2.42800460460864	1.63835766807895	7.86599488402982e-06	0.000820029966660109	Intron (uc001rhg.3/3709, intron 55 of 56)	12	26540367	26647273	106907	2	3709	uc009zjg.1	124112	ITPR2
chr12	113416210	113416609	400	*	401	*	5.85606479505239	6.38670977486528	4.55999296298963	1.40482424762472	7.93882521243415e-06	0.000821660669904338	Promoter	12	113416274	113426610	10337	1	4939	uc001tuh.3	0	OAS2
chr4	142557607	142558006	400	*	401	*	6.9972618032529	7.42054505986545	6.12255723096399	1.0954440742656	8.20542503607848e-06	0.000839574531122085	Promoter	4	142557749	142655140	97392	1	3600	uc003iis.3	0	IL15
chr7	128762247	128762646	400	*	401	*	5.42771610445558	5.97093824866231	4.070625376652	1.40379690454139	8.31602305660346e-06	0.000844308497618479	Distal Intergenic	7	128766325	128768050	1726	1	407835	uc003voo.3	-3679	LOC407835
chr17	70972754	70973153	400	*	401	*	5.78772110266604	6.32477780634087	4.46093142083109	1.40363458342292	8.32809612600463e-06	0.000844308497618479	Intron (uc002jja.3/201266, intron 4 of 9)	17	70642085	71088853	446769	2	201266	uc002jja.3	115700	SLC39A11
chr18	33530040	33530439	400	*	401	*	5.94320226321757	6.43100957643853	4.83410517127925	1.30293386302715	8.59644344973744e-06	0.000867534231427613	Distal Intergenic	18	33552588	33559250	6663	1	83608	uc002kzc.3	-22149	C18orf21
chr10	89867597	89867996	400	*	401	*	6.71052776651815	7.20164223951297	5.58801459368169	1.21788369709513	8.94543622631793e-06	0.000898650391081148	Distal Intergenic	10	89623195	89728532	105338	1	5728	uc021pvw.1	244402	PTEN
chr6	45678396	45678795	400	*	401	*	6.11698011790363	6.59832664189751	5.03365122579344	1.25560594230131	9.08182484097483e-06	0.000908223578327532	Distal Intergenic	6	45866190	45905334	39145	2	53405	uc031sos.1	226539	CLIC5
chr15	66649287	66649686	400	*	401	*	5.93055719831172	6.44251436195985	4.7197344340341	1.30306152837063	9.28227941921529e-06	0.000920154748302942	Promoter	15	66629008	66649054	20047	2	54962	uc010ujo.1	-233	TIPIN
chr5	133890888	133891287	400	*	401	*	7.34712496786405	7.80575660520765	6.35005444325481	1.19577762987278	9.28439929738727e-06	0.000920154748302942	Intron (uc011cxt.1/23338, intron 4 of 11)	5	133899862	133911416	11555	1	23338	uc003kzp.3	-8575	JADE2
chr7	132744346	132744745	400	*	401	*	5.32030409113439	5.85887972201875	3.98612022161201	1.39570311405253	9.33426982090702e-06	0.000920967398713688	Intron (uc003vre.3/54927, intron 2 of 7)	7	132469623	132766828	297206	2	54927	uc003vre.3	22083	CHCHD3
chr12	26513172	26513571	400	*	401	*	6.12570785661964	6.69149565826839	4.6507313088526	1.4608557658126	9.37986842602024e-06	0.000921353209259881	Intron (uc001rhg.3/3709, intron 55 of 56)	12	26540367	26647273	106907	2	3709	uc009zjg.1	133702	ITPR2
chr20	48583015	48583414	400	*	401	*	5.4476029733863	5.97444309045715	4.16939233872572	1.39688519805869	9.64006270986722e-06	0.000942721353764493	Distal Intergenic	20	48599513	48605420	5908	1	6615	uc002xuz.3	-16099	SNAI1
chr3	119384058	119384457	400	*	401	*	5.70025342565138	6.21953190725067	4.4567608299771	1.34459282911335	1.00114309244278e-05	0.000966212379304708	Promoter	3	119360908	119384170	23263	2	64091	uc003ecy.2	0	POPDC2
chr12	45718399	45718798	400	*	401	*	4.48144763674125	5.11001899240274	2.60289096440592	1.58148926054546	1.01248775531278e-05	0.000971470852231053	Intron (uc031qha.1/196527, intron 1 of 17)	12	45686466	45826134	139669	1	196527	uc010slg.2	31933	ANO6
chr19	35837821	35838220	400	*	401	*	7.42232098751896	7.86031622593791	6.49830350507578	1.10516610991889	1.01538286441959e-05	0.000971470852231053	3' UTR	19	35836416	35836530	115	1	100847070	uc031rkh.1	1405	MIR5196
chr10	13160279	13160678	400	*	401	*	4.65241328674432	5.25277902993632	2.97140918429737	1.59509903794007	1.03578411307626e-05	0.000986718305305963	Intron (uc001ilu.1/10133, intron 7 of 15)	10	13142082	13180276	38195	1	10133	uc010qbr.1	18197	OPTN
chr22	30037208	30037607	400	*	401	*	4.98907205582751	5.54217210761163	3.58178453686832	1.42987803127635	1.06407525089758e-05	0.00100931876051877	Intron (uc003afy.4/4771, intron 3 of 15)	22	30060979	30079904	18926	1	4771	uc010gvp.3	-23372	NF2
chr5	80162684	80163083	400	*	401	*	5.12933026820559	5.74309680724466	3.3583086115068	1.53337596562454	1.08908094907145e-05	0.00102862299382172	Intron (uc003kgz.4/4437, intron 22 of 23)	5	80256508	80525981	269474	1	5924	uc003kha.2	-93425	RASGRF2
chr2	113813511	113813910	400	*	401	*	4.79497463929911	5.3620380433965	3.31297976920326	1.45498007969365	1.13514023861655e-05	0.00105855419466939	Distal Intergenic	2	113816215	113822320	6106	1	26525	uc002tis.3	-2305	IL36RN
chr1	89910492	89910891	400	*	401	*	4.97678216038113	5.57693297601588	3.29717041190495	1.52664346277831	1.14295237773185e-05	0.00106136094538873	Distal Intergenic	1	89873238	89890493	17256	1	400759	uc009wcy.1	37254	GBP1P1
chr10	92761673	92762072	400	*	401	*	4.60475172745372	5.21550854697083	2.85451613390073	1.57110837412594	1.15005681922266e-05	0.00106348978082176	Distal Intergenic	10	92805565	92821916	16352	1	100874184	uc031pwt.1	-43493	LINC00502
chr18	61270130	61270529	400	*	401	*	4.28521845214215	4.89204856251144	2.56159588681668	1.57846726191435	1.1638092853793e-05	0.00107172287567366	Distal Intergenic	18	61254534	61266433	11900	1	5275	uc010xer.2	15596	SERPINB13
chr7	30209204	30209603	400	*	401	*	7.24212430864601	7.70830957945821	6.21708685809307	1.19093845147658	1.17650587202681e-05	0.00107891934762094	Distal Intergenic	7	30174552	30202381	27830	1	222166	uc003tar.1	34652	MTURN
chr2	152181654	152182053	400	*	401	*	5.33227460987982	5.94538332991009	3.56582541956639	1.53665146368322	1.21067764617921e-05	0.00110566887017383	Distal Intergenic	2	152214106	152236562	22457	1	7130	uc002txk.3	-32053	TNFAIP6
chr13	96364477	96364876	400	*	401	*	5.44061491644526	6.00837464552597	3.95477180219173	1.44274937274626	1.23953993393299e-05	0.00112274885573168	Intron (uc001vmp.3/5611, intron 2 of 4)	13	96329393	96447243	117851	1	5611	uc001vmq.3	35084	DNAJC3
chr4	169239589	169239988	400	*	401	*	7.30781954056031	7.71688098864529	6.478781328136	1.04709200653784	1.27049392094489e-05	0.00114608923048175	Promoter	4	169137442	169239958	102517	2	55601	uc003irp.3	0	DDX60
chr18	43830480	43830879	400	*	401	*	5.43532720370581	5.9419641752905	4.24768798285895	1.33576473685538	1.27631098425938e-05	0.00114665646598035	Intron (uc002lbw.3/147339, intron 3 of 4)	18	43906773	44040783	134011	1	494470	uc002lby.1	-75894	ARK2C
chr11	119396050	119396449	400	*	401	*	5.86860118524928	6.38616997269978	4.63281914656017	1.35155583807102	1.2949227368251e-05	0.00115577933307464	Intron (uc001pwp.2/100499227, intron 8 of 8)	11	119288655	119294246	5592	2	7070	uc001pwr.3	-101804	THY1
chr6	114179169	114179568	400	*	401	*	7.67322783338169	8.11330079074554	6.74206670753993	1.13992807504217	1.35017755261756e-05	0.00118413786073019	Promoter	6	114178527	114184652	6126	1	4082	uc003pvy.4	642	MARCKS
chr21	33651597	33651996	400	*	401	*	5.94538924362283	6.47867179474248	4.63677668336735	1.40171838021161	1.38758804811148e-05	0.0012121376858226	Promoter	21	33640530	33651376	10847	2	54069	uc002ypi.3	-221	MIS18A
chr5	173281960	173282359	400	*	401	*	4.37695866372977	4.98316075982122	2.65754062295892	1.54531572445508	1.40737146945297e-05	0.00122457940340079	Distal Intergenic	5	173315331	173383823	68493	1	80315	uc010jju.2	-32972	CPEB4
chr11	69065283	69065682	400	*	401	*	7.36906250155891	7.82491487770954	6.38211093782122	1.20497316918362	1.45929166229597e-05	0.00126477666778052	Intron (uc001oox.3/26579, intron 1 of 1)	11	69061622	69156450	94829	1	26579	uc001oox.3	3661	MYEOV
chr5	119542460	119542859	400	*	401	*	5.36920243212107	5.93192297638621	3.91093835847167	1.39753217815339	1.47233841628421e-05	0.00127109966165224	Distal Intergenic	5	119800019	120022964	222946	1	51334	uc003ksp.3	-257160	PRR16
chr14	93976267	93976666	400	*	401	*	4.25231744651617	4.91812444537242	2.0551106311238	1.58959535384639	1.48761302239197e-05	0.00127928931548191	Intron (uc001ybs.1/57578, intron 7 of 49)	14	93943904	94173689	229786	1	57578	uc001ybv.1	32363	UNC79
chr2	7005448	7005847	400	*	401	*	7.02230682535826	7.52205964582842	5.86400075904096	1.31458327507363	1.51652752561279e-05	0.00129909980013831	Promoter	2	6980684	7005950	25267	2	129607	uc010yis.2	103	CMPK2
chr4	37394532	37394931	400	*	401	*	4.68376926563535	5.28529109870656	2.9952490049552	1.51848019380458	1.55210976890088e-05	0.00132444702712271	Intron (uc011bxz.2/57495, intron 3 of 6)	4	37455552	37595132	139581	1	55286	uc003gsw.4	-60621	C4orf19
chr5	35859564	35859963	400	*	401	*	5.32711050478243	5.86867921013396	3.97822129364497	1.38219338777959	1.66556627702352e-05	0.00140498779727087	Intron (uc011coo.3/3575, intron 1 of 5)	5	35856977	35879705	22729	1	3575	uc011cop.3	2587	IL7R
chr1	184162939	184163338	400	*	401	*	5.24469308817084	5.82010873827425	3.7157218733393	1.44562575277526	1.68658208066043e-05	0.00141730610512077	Distal Intergenic	1	184020811	184043344	22534	1	116461	uc009wyg.3	142128	TSEN15
chr1	222828542	222828941	400	*	401	*	5.6476545798137	6.15328887636993	4.4643337884378	1.28639750924295	1.72241665049552e-05	0.00143649548651326	Intron (uc001hnl.3/375056, intron 18 of 27)	1	222817664	222841351	23688	1	375056	uc001hnm.3	10878	MIA3
chr1	44334237	44334636	400	*	401	*	5.79485257133965	6.2986558424714	4.6193769495439	1.2657886358373	1.86536944288629e-05	0.0015383033603444	Intron (uc009vwu.1/6487, intron 7 of 7)	1	44398992	44402912	3921	1	9048	uc001cks.3	-64356	ARTN
chr11	60859461	60859860	400	*	401	*	7.22321675764116	7.64779682825747	6.34425241776681	1.08620496208167	1.88732214275077e-05	0.00155062106605705	Distal Intergenic	11	60869930	60895323	25394	1	921	uc009ynk.3	-10070	CD5
chr1	154580309	154580708	400	*	401	*	7.35273543935274	7.76323734893388	6.51915733517683	1.02830288985963	1.90687371667087e-05	0.00156088207452381	Promoter	1	154554534	154580724	26191	2	103	uc001ffh.3	16	ADAR
chr1	158980287	158980686	400	*	401	*	6.65595944022244	7.08980820961362	5.74606319335313	1.06987555075032	1.91848755487143e-05	0.00156459385425142	Promoter	1	158979682	159024945	45264	1	3428	uc010pis.2	605	IFI16
chr1	167789322	167789721	400	*	401	*	5.47024674596836	5.97153442407758	4.30546421833805	1.26918584821296	1.95761039276506e-05	0.00158563186838682	Intron (uc009wvj.3/55811, intron 7 of 10)	1	167778625	167803315	24691	2	55811	uc009wvj.3	13594	ADCY10
chr1	21661026	21661425	400	*	401	*	6.12552614131961	6.61645840525688	5.00375619248359	1.24729594010393	1.95863309384011e-05	0.00158563186838682	Intron (uc001bem.2/1889, intron 1 of 18)	1	21543740	21672034	128295	2	1889	uc001bem.2	10609	ECE1
chr2	7557945	7558344	400	*	401	*	3.92725490051284	4.5793704377195	1.85652373000694	1.57418318469305	1.9728988142148e-05	0.00159135170412267	Distal Intergenic	2	7561392	7590381	28990	1	100506274	uc002qyv.3	-3048	LOC100506274
chr2	113841104	113841503	400	*	401	*	6.26387385837741	6.75077920349813	5.15840891397429	1.30173648848511	2.00394108384974e-05	0.00161051279615138	Distal Intergenic	2	113832116	113833427	1312	1	84639	uc002tiw.3	8988	IL1F10
chr11	36083969	36084368	400	*	401	*	6.0698729680225	6.57046183504336	4.90804359295791	1.24666799575585	2.01155395919988e-05	0.00161077369754625	Intron (uc001mwk.1/143458, intron 2 of 5)	11	36119877	36252841	132965	1	143458	uc010rfa.1	-35509	LDLRAD3
chr1	244417224	244417623	400	*	401	*	6.07327764954244	6.51344358694383	5.14179576878823	1.12511920157695	2.0995727413463e-05	0.00166916032937031	Distal Intergenic	1	244515937	244552388	36452	1	200159	uc001iah.4	-98314	C1orf100
chr11	34947977	34948376	400	*	401	*	5.36280523571876	5.92640857103763	3.89975456593107	1.37917310434942	2.13992538175729e-05	0.00168908895936493	Intron (uc001mvt.3/8050, intron 1 of 10)	11	34903843	34937939	34097	2	51074	uc001mvs.2	-10038	APIP
chr19	6876830	6877229	400	*	401	*	5.26515942294965	5.80804183149996	3.90975845718192	1.33910167348082	2.20224415886547e-05	0.00172757808886819	Distal Intergenic	19	6887560	6940464	52905	1	2015	uc002mfw.4	-10331	ADGRE1
chrX	53742314	53742713	400	*	401	*	3.9180684114266	4.58480679595046	1.71179539378352	1.57744499039064	2.20432116673829e-05	0.00172757808886819	Distal Intergenic	23	53559057	53713697	154641	2	10075	uc004dsp.4	-28617	HUWE1
chr8	56860279	56860678	400	*	401	*	4.4270306134428	5.0305916211309	2.72514187123219	1.51230048391831	2.24450905970705e-05	0.00175285847097475	Exon (uc003xsk.4/4067, exon 4 of 13)	8	56792386	56925006	132621	1	4067	uc003xsl.4	67893	LYN
chr3	179191148	179191547	400	*	401	*	5.92188823541714	6.39187527765074	4.88251054252653	1.20590442766454	2.26712495027502e-05	0.00176428621570522	Distal Intergenic	3	179113876	179169371	55496	2	59345	uc003fjv.4	-21777	GNB4
chr5	18000301	18000700	400	*	401	*	3.71021570396105	4.39374964443036	1.32870173586417	1.57458170239248	2.36065041315007e-05	0.00181004470148818	Distal Intergenic	5	17379015	17387419	8405	2	401177	uc003jga.3	-612882	LINC02111
chr2	113882651	113883050	400	*	401	*	5.06125053300389	5.61589135074504	3.64594162497784	1.37095788365622	2.37590628236043e-05	0.00181068637056717	Intron (uc002tix.1/3557, intron 5 of 9)	2	113885138	113891593	6456	1	3557	uc002tjb.3	-2088	IL1RN
chr10	6050696	6051095	400	*	401	*	5.35514778393442	5.90180777668142	3.98082307582624	1.35777621808163	2.43700992158275e-05	0.00185087134972167	Distal Intergenic	10	6061391	6067988	6598	2	3559	uc001ija.1	16893	IL2RA
chrX	118752280	118752679	400	*	401	*	5.43241047765734	5.92995173571608	4.28337344990162	1.25330757738173	2.46259522884334e-05	0.00185208502643419	3' UTR	23	118722300	118739846	17547	2	55922	uc022cdk.1	-12434	NKRF
chr1	42079401	42079800	400	*	401	*	4.46212707862004	5.05797504136104	2.81006845802094	1.48840141079001	2.47212833264597e-05	0.00185208502643419	Intron (uc001cgz.4/59269, intron 3 of 8)	1	41972036	42050989	78954	2	59269	uc001cgy.3	-28412	HIVEP3
chr8	56737512	56737911	400	*	401	*	4.28374267806837	4.9283923540744	2.2771132657629	1.53958392142117	2.48235644794871e-05	0.00185219234909015	3' UTR	8	56673332	56685885	12554	2	137695	uc003xsi.1	-51627	TMEM68
chr2	28083726	28084125	400	*	401	*	5.06970413662459	5.62407347980325	3.65581241719778	1.39939188272997	2.48903274820042e-05	0.00185219234909015	Intron (uc002rlo.1/64080, intron 1 of 7)	2	28004266	28113223	108958	2	64080	uc002rlo.1	29098	RBKS
chrX	108744681	108745080	400	*	401	*	4.91638419840198	5.48373848341201	3.43278324723482	1.42184350139642	2.57004082874604e-05	0.00189968134970288	Distal Intergenic	23	108616135	108725285	109151	2	2986	uc004eod.4	-19396	GUCY2F
chr5	131379547	131379946	400	*	401	*	3.88453748968896	4.52852755582006	1.88342136999754	1.5513357985044	2.67179201317269e-05	0.00196176994296112	Distal Intergenic	5	131396347	131398896	2550	1	3562	uc003kwe.1	-16401	IL3
chr1	167657898	167658297	400	*	401	*	5.22988149863197	5.80412500875384	3.7076124655871	1.41212514451585	2.7233162380713e-05	0.00199298053568257	Intron (uc001gem.3/92241, intron 3 of 6)	1	167691187	167743133	51947	1	9019	uc001gen.4	-32890	MPZL1
chr2	149303365	149303764	400	*	401	*	5.92083684667543	6.38050102974543	4.91998378953322	1.1337081224284	2.7701435398777e-05	0.00202055915428505	Distal Intergenic	2	149242685	149271044	28360	1	55777	uc002twp.3	60680	MBD5
