seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr4	2043776	2044175	400	*	401	*	6.90665395981331	5.93415985478648	7.63246865978819	-1.19237584319525	9.17494938084929e-05	0.00479374837508629	Promoter	4	2043777	2045697	1921	1	401115	uc003gep.3	0	C4orf48
chr15	86337723	86338122	400	*	401	*	5.01340292910082	3.97931557077823	5.76378110624099	-1.25811081083465	9.24414208541998e-05	0.00481850906202516	Promoter	15	86302559	86338189	35631	2	64410	uc002bly.3	67	KLHL25
chr14	21538392	21538791	400	*	401	*	6.72011367635561	5.88016677005595	7.38773138301944	-1.12241761419307	9.28375855371917e-05	0.00481897523554548	Promoter	14	21538527	21543712	5186	1	55701	uc001vzn.1	0	ARHGEF40
chr11	70244642	70245041	400	*	401	*	4.74422423713808	3.67293670214724	5.50874693484507	-1.34824348014519	9.288645085482e-05	0.00481897523554548	Promoter	11	70244612	70282690	38079	1	2017	uc001opw.4	30	CTTN
chr20	62371567	62371966	400	*	401	*	5.11048198280963	4.05843673038872	5.86775110454786	-1.26062993326147	9.33047808494375e-05	0.00482934183033588	Promoter	20	62371659	62375403	3745	1	56731	uc002ygr.3	0	SLC2A4RG
chr9	132388403	132388802	400	*	401	*	6.96206470062592	6.26532114348708	7.55729686575288	-1.05614916901266	9.47031067163475e-05	0.00487886564461071	Promoter	9	132388435	132397879	9445	1	28989	uc004byd.1	0	NTMT1
chr19	34286806	34287205	400	*	401	*	6.18358222901987	5.35982078699966	6.84354693867329	-1.13168451481158	9.50991843322584e-05	0.0048808064082578	Promoter	19	34287751	34306666	18916	1	79047	uc002nuv.3	-546	KCTD15
chr17	17585405	17585804	400	*	401	*	6.81132274964091	6.1350461579758	7.39528688779674	-1.00575854080512	9.51824606107919e-05	0.0048808064082578	Promoter	17	17584787	17714765	129979	1	10743	uc002grm.3	618	RAI1
chr17	45771573	45771972	400	*	401	*	6.91978133693721	5.91444418250007	7.65887627667662	-1.22153484984104	9.8359220148706e-05	0.00500884130070634	Promoter	17	45772630	45789429	16800	1	9755	uc002ilu.3	-658	TBKBP1
chr11	66139223	66139622	400	*	401	*	4.58980061844645	3.50370869794117	5.35981419773098	-1.30553815952167	0.00010056657911165	0.00506146047383207	Promoter	11	66129992	66139291	9300	2	3177	uc001oht.3	0	SLC29A2
chr1	20512414	20512813	400	*	401	*	3.87392811150686	2.27350294068304	4.79508026758536	-1.38449927920826	0.000103291672297382	0.00517652891030485	Promoter	1	20512578	20519942	7365	1	127733	uc001bdb.3	0	UBXN10
chr3	196112425	196112824	400	*	401	*	3.55704690017756	1.79729319542877	4.51280747316636	-1.38945824722487	0.000107108103781524	0.00527866036367998	Intron (uc003fwm.4/26043, intron 5 of 10)	3	196080369	196159345	78977	2	26043	uc003fwm.4	46521	UBXN7
chr1	26799145	26799544	400	*	401	*	7.3055188801203	6.59490132670205	7.90825000630326	-1.03022742490265	0.000111407958554736	0.0054114885538862	Promoter	1	26798902	26803133	4232	1	3151	uc001bmp.4	243	HMGN2
chr17	66287011	66287410	400	*	401	*	6.44785680089121	5.79996596899748	7.01577513880915	-1.00304637073587	0.000112949317060551	0.00546234760690422	Promoter	17	66263167	66287405	24239	2	9120	uc002jgz.2	0	SLC16A6
chr10	105615138	105615537	400	*	401	*	4.57059701999715	3.05244587281662	5.47195445525101	-1.36931874845403	0.000113451939260696	0.00547467534847301	Promoter	10	105353784	105615164	261381	2	9644	uc001kxj.1	0	SH3PXD2A
chr11	289063	289462	400	*	401	*	6.29046221570176	5.22823995347142	7.05158425829429	-1.21156985684798	0.000114105940482802	0.00549423832376996	Promoter	11	289138	295688	6551	1	80162	uc001lor.4	0	PGGHG
chr20	328338	328737	400	*	401	*	5.62157436124322	4.83947944276645	6.26124272858398	-1.10164987725092	0.00011474080061054	0.00549846187907489	Promoter	20	327370	335512	8143	1	80023	uc002wdi.4	968	NRSN2
chr22	38794957	38795356	400	*	401	*	6.74191905440404	5.92563108296552	7.39830709650496	-1.11528800956508	0.000118765979257708	0.00560301240511015	Promoter	22	38742940	38794931	51992	2	400927	uc011ant.3	-26	TPTEP2
chr17	79319554	79319953	400	*	401	*	5.79750627084578	4.59129303999396	6.60935570132039	-1.27623316026567	0.000121755731995802	0.00571883518881965	Distal Intergenic	17	79285072	79304474	19403	2	284186	uc002kad.2	-15080	TMEM105
chr19	47258871	47259270	400	*	401	*	4.20178242393379	2.9035121531282	5.04269444738547	-1.33087271240909	0.000121875542913626	0.00571883518881965	Exon (uc002pfn.2/79147, exon 4 of 4)	19	47228589	47250251	21663	2	29888	uc010xyg.1	-8620	STRN4
chr5	176873736	176874135	400	*	401	*	5.21335766013882	4.14664111119298	5.97616931698426	-1.25264438455775	0.000123504736367827	0.00578300461539268	Promoter	5	176873796	176883287	9492	1	80758	uc003mgu.2	0	PRR7
chrX	3631528	3631927	400	*	401	*	5.55283483202015	4.49840930316038	6.31100846479116	-1.21985553326346	0.000126200767803943	0.00587192246154724	Promoter	23	3522384	3631675	109292	2	5613	uc010nde.3	0	PRKX
chr19	852826	853225	400	*	401	*	4.20803985652612	3.04165889076349	5.00653273671814	-1.3028721596082	0.000134373564117079	0.00618525359318763	Promoter	19	852291	856246	3956	1	1991	uc002lqb.3	535	ELANE
chr19	47922398	47922797	400	*	401	*	5.20867526231924	4.00532782411378	6.01958006722861	-1.26963986490476	0.000134775636872986	0.00618525359318763	Promoter	19	47906375	47922785	16411	2	56917	uc002pgs.4	0	MEIS3
chr16	66639072	66639471	400	*	401	*	7.95698312114261	7.0807506197932	8.64130726116167	-1.12515013650278	0.000135471347903063	0.00619886596274448	Promoter	16	66638634	66647795	9162	1	123920	uc002epy.3	438	CMTM3
chr2	75185665	75186064	400	*	401	*	5.74626883799893	5.04765649243329	6.34251758217908	-1.01084478504059	0.000140406466415627	0.00637191645636913	Promoter	2	75185775	75196859	11085	1	56655	uc002snf.3	0	POLE4
chr13	60971389	60971788	400	*	401	*	6.91128285184413	5.95881416449568	7.62878860344063	-1.14721400283991	0.000146619051502765	0.00661311766788286	Promoter	13	60971427	61148013	176587	1	81550	uc010aeg.3	0	TDRD3
chr16	81348604	81349003	400	*	401	*	6.32837861142361	5.56390603167178	6.959195913385	-1.06450783913746	0.000148144169663153	0.00666829795056078	Promoter	16	81348571	81413803	65233	1	8139	uc002fgo.3	33	GAN
chr1	24223818	24224217	400	*	401	*	3.86736134470573	2.42839902066999	4.74828713986252	-1.33625393724344	0.000148524467849786	0.00667182777225228	Intron (uc001bif.3/1269, intron 1 of 1)	1	24200460	24239817	39358	2	1269	uc001bif.3	15600	CNR2
chr6	109804127	109804526	400	*	401	*	6.97007891263334	6.11897183002058	7.64290047731008	-1.09055041611166	0.000150281109645057	0.00672340648636724	Promoter	6	109783719	109804440	20722	2	9841	uc003ptl.1	0	ZBTB24
chr10	28591446	28591845	400	*	401	*	5.83146228619194	5.10334659317379	6.4434946655454	-1.04071090321431	0.000158569384693653	0.00699509375471941	Promoter	10	28339923	28591995	252073	2	143098	uc009xla.2	150	MPP7
chr13	111156071	111156470	400	*	401	*	5.25193643135289	4.29389133058595	5.97177237363915	-1.184194912447	0.00015923524704628	0.0070104744919718	Exon (uc001vqx.3/1284, exon 44 of 48)	13	111154923	111160526	5604	2	100874203	uc031qnh.1	4056	COL4A2-AS1
chr11	63706474	63706873	400	*	401	*	5.33307294170747	4.51893730911471	5.98842581893934	-1.10792718259335	0.000160588914405538	0.00704201507396189	Promoter	11	63706809	63724446	17638	1	79829	uc010rmx.2	0	NAA40
chr12	102091262	102091661	400	*	401	*	5.86966030036688	5.0797444194477	6.51320521682838	-1.06019197730924	0.000164037543460307	0.0071452553967319	Promoter	12	102091417	102122846	31430	1	56994	uc001tin.3	0	CHPT1
chr12	131323328	131323727	400	*	401	*	6.58264181634882	5.72811904682896	7.2570443253263	-1.10628724717955	0.000164810070995499	0.00715612451683994	Promoter	12	131274145	131323819	49675	2	2054	uc001uio.4	92	STX2
chr14	104182233	104182632	400	*	401	*	6.38832895532356	5.24467918515342	7.17897523714429	-1.19671140163147	0.000169680875782371	0.00726958741599839	Promoter	14	104182081	104200005	17925	1	79038	uc001yod.3	152	ZFYVE21
chr1	9711871	9712270	400	*	401	*	6.11484250981894	5.33840664340646	6.75168621725472	-1.06195024321771	0.000169841858660223	0.00726958741599839	Promoter	1	9711790	9789172	77383	1	5293	uc001aqb.4	81	PIK3CD
chr9	140210433	140210832	400	*	401	*	4.56375733452547	3.29264602871137	5.39634711906696	-1.28333778976905	0.000172064252846553	0.00731306163877242	Intron (uc010ncf.1/54932, intron 13 of 14)	9	140194083	140196703	2621	2	441478	uc004cmo.2	-13730	NRARP
chr17	37493896	37494295	400	*	401	*	5.34283833634737	4.21096869339313	6.12935220516958	-1.2507998473993	0.000174483781797443	0.00738748287644691	Intron (uc002hrt.3/84961, intron 2 of 14)	17	37408897	37557909	149013	2	84961	uc002hrt.3	63614	FBXL20
chr10	26680814	26681213	400	*	401	*	3.9793914881517	2.77800288784781	4.78964918150515	-1.27540727277135	0.00017724641050362	0.00747580709645135	Distal Intergenic	10	26727266	26790867	63602	1	54518	uc001isr.3	-46053	APBB1IP
chr16	30538072	30538471	400	*	401	*	7.5202690459988	6.75743157655281	8.15025681686911	-1.03153202141957	0.000179269972326756	0.00754675363503548	Promoter	16	30535322	30538095	2774	2	79724	uc010vew.2	0	ZNF768
chr19	50919018	50919417	400	*	401	*	5.05233800432302	4.06793897405359	5.78301566461138	-1.1747027272953	0.00018066012250472	0.0075602196552302	Exon (uc002psb.5/5424, exon 22 of 27)	19	50922195	50934309	12115	1	6689	uc002psd.3	-2778	SPIB
chr11	65640289	65640688	400	*	401	*	6.30938560706536	5.42496876755361	6.99739410650478	-1.09108386685543	0.000180958155631726	0.0075602196552302	Promoter	11	65633912	65640405	6494	2	30008	uc001ofy.4	0	EFEMP2
chr19	14142423	14142822	400	*	401	*	6.06828086810027	5.36581970895774	6.66661688984203	-1.00949833637653	0.000181696856417756	0.00757675891262044	Promoter	19	14142552	14163717	21166	1	9466	uc002mxx.4	0	IL27RA
chr9	131218461	131218860	400	*	401	*	6.43820477632494	5.68746502769625	7.06201078356282	-1.05788981026553	0.000186896330620098	0.00764925148710144	Promoter	9	131218679	131247753	29075	1	4957	uc010myc.3	0	ODF2
chr8	146175925	146176324	400	*	401	*	6.81442509201569	6.06494352603574	7.43758367381739	-1.02266973346818	0.00018962844857429	0.00774672521615598	Promoter	8	146155744	146176274	20531	2	7564	uc003zet.3	0	ZNF16
chr11	61595003	61595402	400	*	401	*	6.33939671695878	5.51754107461885	6.99845194551776	-1.09707134562126	0.000190190705668031	0.00775535938370692	Promoter	11	61595713	61631693	35981	1	9415	uc001nsk.3	-311	FADS2
chr16	30428884	30429283	400	*	401	*	5.10483400847653	3.867383085528	5.92682022762418	-1.24530777112255	0.00019241237053605	0.00781710625223757	Exon (uc002dyd.3/51333, exon 3 of 3)	16	30418735	30440920	22186	1	51333	uc010bzx.2	10149	ZNF771
chr1	152117092	152117491	400	*	401	*	3.3749744933654	1.69310268671642	4.31439869153927	-1.30206277506418	0.000192858636259419	0.00781897641047321	Promoter	1	152078793	152117706	38914	2	7062	uc009wne.1	215	TCHH
chr6	44187433	44187832	400	*	401	*	4.67455640635067	3.57731202472004	5.44865575058796	-1.22713467067062	0.000197038634287842	0.00791772882981018	Promoter	6	44187242	44201888	14647	1	2030	uc003oww.1	191	SLC29A1
chr11	1853753	1854152	400	*	401	*	2.98378472496717	1.27149882267586	3.92971584253006	-1.29720498713541	0.000209264257878329	0.00828843971929918	Intron (uc010qxb.1/90019, intron 2 of 4)	11	1855674	1858750	3077	1	90019	uc001lue.1	-1522	SYT8
chr11	1870756	1871155	400	*	401	*	6.48592917063587	5.76078867321436	7.0963922225614	-1.0213655752399	0.000211292004094156	0.00835378279514301	Distal Intergenic	11	1874200	1913493	39294	1	4046	uc001lui.3	-3045	LSP1
chr19	14201695	14202094	400	*	401	*	5.24146958467225	4.06857051656096	6.04218198520844	-1.23505592315167	0.000213700381981404	0.00839423017758456	Promoter	19	14199229	14201232	2004	2	90378	uc010xnl.2	-463	SAMD1
chr20	4129363	4129762	400	*	401	*	6.63843473798129	5.5288572198338	7.41700250178001	-1.16772754203312	0.000214813117801545	0.00841770339810628	Promoter	20	4129426	4168394	38969	1	54498	uc002wkk.2	0	SMOX
chr10	20114465	20114864	400	*	401	*	4.63372200726628	3.58752780914669	5.38875893533874	-1.23150351763085	0.000215458101781427	0.0084245342280838	Intron (uc001iqg.1/84898, intron 1 of 13)	10	20105372	20569115	463744	1	84898	uc001iqh.1	9093	PLXDC2
chr2	27193626	27194025	400	*	401	*	6.53091562800485	5.55206421102138	7.25933421337209	-1.14966773406051	0.000216304989013885	0.0084245342280838	Promoter	2	27193525	27250087	56563	1	22924	uc002rhw.3	101	MAPRE3
chr14	102983306	102983705	400	*	401	*	7.74210802028015	6.97428847092501	8.3746189103307	-1.0128535337868	0.000226028675043205	0.00871807983792297	Distal Intergenic	14	102973198	102976128	2931	2	122416	uc001yma.1	-7178	ANKRD9
chr11	72353673	72354072	400	*	401	*	4.04890104455001	2.9180243434768	4.83506450555421	-1.23271190658168	0.000227755809356037	0.00876939223445604	Promoter	11	72287184	72353504	66321	2	5138	uc010rra.2	-169	PDE2A
chr6	41702310	41702709	400	*	401	*	6.34770923482443	5.44196849246136	7.04517636305486	-1.10206147724398	0.00023128715097444	0.00884968509712875	Promoter	6	41651716	41702798	51083	2	7942	uc003oqs.1	89	TFEB
chr15	66914513	66914912	400	*	401	*	4.51490136636994	3.32058345212558	5.32281346976344	-1.24396480868845	0.000231442830014045	0.00884968509712875	Intron (uc002aqe.3/uc002aqe.3, intron 1 of 4)	15	66840537	66858317	17781	2	197021	uc010bhw.3	-56196	LCTL
chr10	49863895	49864294	400	*	401	*	5.73310612291472	4.85386579506491	6.41878782647157	-1.13607798885614	0.000232465494251024	0.00886205501077705	Promoter	10	49654068	49864310	210243	2	58504	uc001jgv.4	16	ARHGAP22
chr3	125802658	125803057	400	*	401	*	6.47171387533394	5.5871496409376	7.15978845048126	-1.09927254549771	0.000232718656152081	0.00886205501077705	Promoter	3	125725200	125803134	77935	2	54946	uc003eij.3	77	SLC41A3
chr17	26972068	26972467	400	*	401	*	5.85116641232881	5.14659492122946	6.45064326482688	-1.00409623075951	0.000232969275655467	0.00886205501077705	Promoter	17	26941458	26972177	30720	2	9703	uc002hbu.3	0	BLTP2
chr19	54494648	54495047	400	*	401	*	3.55757453692776	2.22951526473773	4.40738309591516	-1.27803488668059	0.000237785193759811	0.00902970887849756	Promoter	19	54494403	54515920	21518	1	59285	uc031rmx.1	245	CACNG6
chr11	128775136	128775535	400	*	401	*	5.3514720969564	4.38388053962576	6.07526768377205	-1.15352534267558	0.000242319913501562	0.00917039795941442	Promoter	11	128769460	128775592	6133	2	219833	uc001qeu.3	57	KCNJ5-AS1
chr10	81002413	81002812	400	*	401	*	7.58037791533681	6.86008989992523	8.18827078862848	-1.01586787432043	0.000244999642484015	0.00924016569716591	Promoter	10	81003425	81076285	72861	1	57178	uc001kag.2	-613	ZMIZ1
chr16	57570062	57570461	400	*	401	*	4.76731606480498	3.81618776644372	5.48425980705025	-1.15532995716867	0.000248540507469512	0.00934182611493822	Promoter	16	57546090	57570477	24388	2	92922	uc002elw.3	16	CCDC102A
chr16	67313132	67313531	400	*	401	*	4.35891564154035	3.26824169396896	5.13061309641698	-1.20438366583854	0.000260656445604618	0.00973102720322242	Promoter	16	67313489	67323403	9915	1	25894	uc002ess.4	0	PLEKHG4
chr2	8785450	8785849	400	*	401	*	4.32782555288464	3.06859550093905	5.1567096305669	-1.24872002822064	0.000268353199274467	0.00995180519721566	Distal Intergenic	2	8822113	8824583	2471	1	3398	uc002qza.3	-36264	ID2
chr22	45808976	45809375	400	*	401	*	4.12717287744552	2.93834426391367	4.9332533978495	-1.23157493080201	0.000270298616005847	0.0100064819302265	Promoter	22	45739945	45809500	69556	2	27127	uc003bgc.3	125	SMC1B
chr17	43209934	43210333	400	*	401	*	5.28466915951202	4.36061272184384	5.99010146029613	-1.11752219832449	0.000280553171515531	0.0103165426020528	Promoter	17	43209967	43221543	11577	1	79777	uc010wjj.2	0	ACBD4
chr15	90455762	90456161	400	*	401	*	6.12633703557152	5.29678048856189	6.78905640093782	-1.08073933610635	0.000281982171311875	0.0103351375923114	Promoter	15	90443832	90455919	12088	2	348110	uc002bot.1	0	ARPIN
chr17	56031947	56032346	400	*	401	*	6.51769131921632	5.65124079603725	7.19757188042784	-1.0749498886642	0.000288498297044105	0.010521618585762	Promoter	17	55938604	56032684	94081	2	404093	uc002ive.2	338	CUEDC1
chr5	142179527	142179926	400	*	401	*	5.86252707720439	5.06846476207352	6.50811451875647	-1.05975725739887	0.000294376523419451	0.0107006834606797	Intron (uc003lmt.3/23092, intron 1 of 22)	5	142150292	142608572	458281	1	23092	uc011dbj.2	29235	ARHGAP26
chr22	38731986	38732385	400	*	401	*	5.03563236408595	4.23577659679867	5.68405902714609	-1.05928506428228	0.000303063785264457	0.0108419139270475	Exon (uc010gxm.2/400927, exon 6 of 10)	22	38686697	38714089	27393	2	1454	uc003avk.3	-17897	CSNK1E
chr14	91730769	91731168	400	*	401	*	5.05879644009159	3.88736927779114	5.85900880686685	-1.18369134225211	0.000312866142478263	0.0110989640688798	Distal Intergenic	14	91698876	91720224	21349	2	8111	uc001xzh.3	-10545	GPR68
chr7	5413776	5414175	400	*	401	*	3.0133099246628	1.35877340019801	3.94674178812633	-1.23755139416712	0.000317671204374369	0.0112154173927762	Exon (uc003soi.4/84629, exon 10 of 30)	7	5390920	5396907	5988	2	84629	uc003soj.3	-16869	TNRC18
chr14	76448532	76448931	400	*	401	*	5.22146981998433	4.40384087230563	5.87850164795634	-1.05939141229822	0.000326922344638822	0.0115052718771698	Promoter	14	76429404	76448092	18689	2	7043	uc001xsd.3	-440	TGFB3
chr17	2240947	2241346	400	*	401	*	5.60784309958094	4.6807324722155	6.31458957269438	-1.10217833944059	0.000331744617305796	0.0116194735135902	Promoter	17	2240806	2284348	43543	1	9905	uc010vqw.2	141	SGSM2
chr8	28269272	28269671	400	*	401	*	5.2036621703558	4.14019719913374	5.9652521305536	-1.17529911724325	0.000334582636348717	0.0116634240472287	Intron (uc003xgt.4/55893, intron 7 of 15)	8	28203102	28243977	40876	2	55893	uc003xgs.3	-25295	ZNF395
chr19	55657532	55657931	400	*	401	*	4.10485864552894	2.89184622990826	4.91893928028908	-1.20217297438101	0.000339746465188006	0.0117876556155732	Exon (uc002qjb.4/7138, exon 5 of 14)	19	55644161	55660606	16446	2	7138	uc002qjb.4	2675	TNNT1
chr10	135075122	135075521	400	*	401	*	6.35633293489315	5.46339791181045	7.04814406876144	-1.08200193492979	0.00034828840675715	0.0119975278262453	Distal Intergenic	10	135085318	135089498	4181	2	101	uc010qvb.1	13977	ADAM8
chr7	29233934	29234333	400	*	401	*	4.81581741659153	3.92466635775605	5.50683484977756	-1.11461496773804	0.000348509699309963	0.0119975278262453	Promoter	7	29234121	29553944	319824	1	1124	uc003szz.3	0	CHN2
chr1	117210114	117210513	400	*	401	*	4.14834485230703	2.72339705230242	5.02550500619765	-1.22303731997705	0.000360816234122175	0.0123061722073058	Promoter	1	117117020	117210377	93358	2	3321	uc001egr.2	0	IGSF3
chr16	188288	188687	400	*	401	*	6.23800201287752	5.38595827995856	6.91125764945561	-1.03822710081267	0.000364581995891279	0.0123963487556818	Promoter	16	134273	188333	54061	2	8131	uc010uua.1	0	NPRL3
chr12	110906512	110906911	400	*	401	*	4.98827545798465	4.06471364300959	5.69349455527033	-1.11105133885575	0.000370406257825412	0.0124982422964877	Promoter	12	110890291	110906526	16236	2	51184	uc021rdu.1	0	GPN3
chr17	55333478	55333877	400	*	401	*	7.09456589648749	6.23351703853587	7.77197382412157	-1.05254210090012	0.000374468565087742	0.0125586187511444	Promoter	17	55333931	55757299	423369	1	124540	uc002iuz.1	-54	MSI2
chr17	36507663	36508062	400	*	401	*	6.41318405238096	5.54974385385372	7.09168829064594	-1.02529299983941	0.000383542524449418	0.0127277377370219	Promoter	17	36508007	36561846	53840	1	30837	uc002hqa.3	0	SOCS7
chr17	37774073	37774472	400	*	401	*	3.23036378313072	1.91498339138418	4.07641490876518	-1.21563993480285	0.000384121645665862	0.0127278448138849	Distal Intergenic	17	37783177	37792878	9702	1	84152	uc002hrz.3	-8705	PPP1R1B
chr2	24272608	24273007	400	*	401	*	4.84851497693529	3.97609498528481	5.53111244766464	-1.0877890804304	0.000390663483852006	0.01292523002487	Promoter	2	24272584	24286550	13967	1	2281	uc002ret.3	24	FKBP1B
chr1	44495862	44496261	400	*	401	*	4.45836505420587	3.52072203878516	5.16961309252606	-1.13550144542352	0.000394647667977205	0.0130180718059167	Promoter	1	44457172	44497164	39993	2	6536	uc010okm.2	903	SLC6A9
chr2	242211510	242211909	400	*	401	*	7.28617769423645	6.37473200792021	7.98614138379886	-1.0603862965941	0.000398204129390629	0.0130962938447356	Promoter	2	242166682	242212246	45565	2	3069	uc002waz.3	337	HDLBP
chr20	35491331	35491730	400	*	401	*	5.08906714054675	4.03955005348922	5.84537329433954	-1.13621072733214	0.000406302771060294	0.0131815939317486	Promoter	20	35412178	35492087	79910	2	140710	uc021wcx.1	357	SOGA1
chr5	14872053	14872452	400	*	401	*	4.99166843341748	3.77198999611205	5.80792306765831	-1.17593080021424	0.000406616754485537	0.0131815939317486	Promoter	5	14704909	14871887	166979	2	56172	uc003jfm.4	-166	ANKH
chr10	94455536	94455935	400	*	401	*	3.23270834212499	1.80217311680288	4.11137537845745	-1.20318867938671	0.000419543231685117	0.013428027108271	Downstream (<=300bp)	10	94449681	94455408	5728	1	3087	uc001kid.3	5855	HHEX
chr19	19256509	19256908	400	*	401	*	3.98449970133115	2.8160626451949	4.78369416593665	-1.19203465266631	0.000419578560915795	0.013428027108271	3' UTR	19	19230425	19249310	18886	2	54929	uc002nli.4	-7199	TMEM161A
chr8	22423088	22423487	400	*	401	*	5.26459667752976	4.34662353335953	5.9673995327852	-1.0892048650876	0.000436780903208443	0.0137120663946162	Promoter	8	22423179	22433008	9830	1	10174	uc003xbw.4	0	SORBS3
chr1	54411643	54412042	400	*	401	*	6.3565147246591	5.4801249578108	7.04090994730439	-1.03280741890322	0.000445071956751476	0.0139058128672272	Promoter	1	54411999	54433841	21843	1	115353	uc001cwj.2	0	LRRC42
chr10	135148579	135148978	400	*	401	*	4.0274972932442	2.97127237524627	4.78635333319883	-1.15651932877691	0.000445469232613766	0.0139058128672272	Intron (uc021qbf.1/118471, intron 4 of 7)	10	135138928	135150475	11548	2	50632	uc001lmo.2	1497	CALY
chr19	49164825	49165224	400	*	401	*	4.33210574593916	3.16034869655053	5.13243024092363	-1.16247241948015	0.00045014349519532	0.0139945702689453	3' UTR	19	49164664	49176264	11601	2	126147	uc002pkb.3	11040	NTN5
chr21	44495962	44496361	400	*	401	*	3.2208380140313	1.85793991653742	4.08075406174611	-1.19297362893836	0.000450212183214338	0.0139945702689453	Promoter	21	44473301	44496040	22740	2	875	uc002zct.2	0	CBS
chr11	2812714	2813113	400	*	401	*	3.51887300120258	2.27164898534856	4.3439715078837	-1.18701977062913	0.000459767019285403	0.0141917749905401	Intron (uc001lwn.3/3784, intron 15 of 15)	11	2891263	2893336	2074	1	55539	uc009ydq.3	-78150	KCNQ1DN
chr5	179563205	179563604	400	*	401	*	3.03795939428516	1.25050277563802	3.99927917488181	-1.15251647177779	0.000466919476378103	0.0143784366585217	Promoter	5	179527795	179563776	35982	2	255426	uc003mlp.4	172	RASGEF1C
chr19	38572538	38572937	400	*	401	*	3.63116051968871	2.37027551120713	4.4605631743265	-1.17673153294661	0.000468225034070039	0.0143784366585217	Exon (uc002ohk.3/23094, exon 3 of 22)	19	38701649	38714890	13242	2	8193	uc002ohl.3	141953	DPF1
chr1	156052397	156052796	400	*	401	*	4.89672199171894	3.96249458136721	5.60651532864029	-1.10558815641514	0.000475484631896813	0.0144803160628506	Promoter	1	156052369	156108548	56180	1	4000	uc001fnf.1	28	LMNA
chr9	127905455	127905854	400	*	401	*	4.94053543108976	3.86357346940851	5.70717188445263	-1.14584391743386	0.000476415152594477	0.0144831517021878	Promoter	9	127704888	127905838	200951	2	286205	uc004bpd.3	0	SCAI
chr1	26856140	26856539	400	*	401	*	5.34997886946401	4.39670094797319	6.067823564883	-1.08661285535754	0.000483308670926072	0.0145923564701327	Promoter	1	26856249	26901520	45272	1	6195	uc001bmr.1	0	RPS6KA1
chr1	22263895	22264294	400	*	401	*	3.68458866726454	2.38946325294678	4.524547459111	-1.17017621247603	0.00052049717999465	0.0152566421419917	Promoter	1	22148737	22263750	115014	2	3339	uc009vqd.3	-145	HSPG2
chr19	11372749	11373148	400	*	401	*	4.79260714256454	3.74075002261793	5.54980468562092	-1.11380315314742	0.000528498146571119	0.0153688651807478	Promoter	19	11309969	11373168	63200	2	57572	uc002mqs.5	20	DOCK6
chr19	45157366	45157765	400	*	401	*	3.5609289125673	2.36453591846874	4.36953097945032	-1.15325828510111	0.000536179797453482	0.0154903394817247	Promoter	19	45156956	45157002	47	2	100616355	uc021uvk.1	-364	MIR4531
chr12	51663650	51664049	400	*	401	*	5.79581306422233	4.94232479285627	6.46973733552812	-1.0365727634713	0.000559639739101225	0.0159796755430315	Promoter	12	51639133	51663994	24862	2	57228	uc001ryd.1	0	SMAGP
chr2	42979932	42980331	400	*	401	*	4.12438356329073	2.99754658429157	4.9091180418993	-1.13374081862374	0.000572161782391279	0.0162327953178815	Intron (uc002rso.1/57504, intron 17 of 17)	2	42989639	42991401	1763	2	165140	uc002rss.3	11070	OXER1
chr11	568726	569125	400	*	401	*	5.22169679443547	4.17427071042607	5.97720473054682	-1.08385734399547	0.000575753306206707	0.0162918156788649	Promoter	11	565660	568457	2798	2	100506211	uc009yby.2	-269	MIR210HG
chr3	43147033	43147432	400	*	401	*	3.58994098354174	2.41952204465602	4.38981044339649	-1.13238129119871	0.000591890670704923	0.0165587034344931	Promoter	3	43120721	43147575	26855	2	84892	uc003cmr.2	143	POMGNT2
chr5	6774381	6774780	400	*	401	*	4.45704235430863	3.30254617764249	5.2514534643976	-1.129903130434	0.000618518972413045	0.0170660272275914	Distal Intergenic	5	6746101	6757161	11061	1	11044	uc010itl.1	28280	TENT4A
chr18	68097258	68097657	400	*	401	*	4.91070632219269	4.07177618118474	5.57784698080234	-1.01286884057157	0.000625601592353637	0.0172399261753213	Distal Intergenic	18	67981427	67997434	16008	1	9306	uc010dqq.2	115831	SOCS6
chr22	50699988	50700387	400	*	401	*	2.99131136056978	1.54970126820894	3.87294340503451	-1.13906454216606	0.00063112622121839	0.0173273548014256	Promoter	22	50688492	50700089	11598	2	6300	uc003bkl.1	0	MAPK12
chr14	103987721	103988120	400	*	401	*	4.85980232565747	3.99923423297183	5.53698952613568	-1.03264385893717	0.000645492564652882	0.017612384162214	Exon (uc001ynf.2/1152, exon 5 of 8)	14	103985995	103989196	3202	2	1152	uc001ynf.2	1076	CKB
chr12	49932396	49932795	400	*	401	*	3.46866504551756	2.18326089100562	4.30566005074935	-1.13427773709829	0.000665422528158498	0.0180930742693048	Promoter	12	49932940	49952077	19138	1	23416	uc001ruh.1	-145	KCNH3
chr9	117137852	117138251	400	*	401	*	4.45664698430662	3.50939182442911	5.17196259244464	-1.08906171175577	0.000694302265316719	0.0186222989875786	3' UTR	9	117096433	117139340	42908	2	80709	uc004bio.3	1089	AKNA
