gene_name	ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C12orf29	ENSG00000133641	101.46881559549	0.015165947504039	0.259657367908929	0.0584075376954382	0.953424010811636	0.97811411482299
ATP13A3	ENSG00000133657	7598.86722833039	1.42208214224186	0.452174552442301	3.14498490585297	0.00166095399360849	0.0253042602680284
SFTPD	ENSG00000133661	43.7468554163112	-0.120845496149711	0.494829234012741	-0.244216565722549	0.807063097844155	0.905768279056435
TMEM254	ENSG00000133678	276.933077313136	-0.258090664720244	0.216655920281131	-1.1912467676182	0.233556724722669	0.46380840145398
TMTC1	ENSG00000133687	201.455591688544	0.595518133486818	0.581586324486486	1.02395484283891	0.305856604441364	0.541190840140674
KRAS	ENSG00000133703	1483.52219956044	0.0357631257016745	0.186923421159563	0.191325011493055	0.848270966689967	0.926885177947428
IPO8	ENSG00000133704	1133.65611567567	0.209213590562758	0.218453407508518	0.957703489036215	0.338212296905805	0.571109612296135
LARS1	ENSG00000133706	1145.38273356375	-0.28434113590673	0.251434205753932	-1.13087690298194	0.258106905959391	0.490712997440803
IMPA1	ENSG00000133731	385.250186034254	0.239863452317376	0.194196629883192	1.235157646462	0.216771838526858	0.443697225757393
LRRCC1	ENSG00000133739	79.4619060335942	0.0136461465758656	0.225746126859978	0.0604490839585026	0.951797966756282	0.977533822109703
E2F5	ENSG00000133740	54.24494336378	0.0546728775119494	0.319326379145118	0.171213157078712	0.864056162397405	0.934022633964279
CCDC59	ENSG00000133773	829.945615227609	-0.531548732360724	0.227005186638956	-2.34157086994728	0.01920277984801	0.108018134234105
SWAP70	ENSG00000133789	1698.44930271204	1.06461640882427	0.309307842353677	3.44193150979644	0.000577576466532741	0.0131524371884191
ARNTL	ENSG00000133794	825.408165530933	-0.0905531357508382	0.190816550681261	-0.474555982840806	0.635103486429365	0.8031151120335
LYVE1	ENSG00000133800	5.04820968411559	-0.0145301879632989	0.501716261686894	-0.0289609667313649	0.976895721562075	0.98922408294575
AMPD3	ENSG00000133805	1826.7150833186	1.12434817384241	0.36290900457043	3.09815452271095	0.0019472986570551	0.0275510837044492
NA	ENSG00000133808	138.565484135015	-1.10622709073953	0.398317340428326	-2.77725064530196	0.00548208860411934	0.050956559717665
SBF2	ENSG00000133812	932.943127632491	0.179408036076878	0.229548124414965	0.781570472571379	0.434467045544199	0.651747198761383
MICAL2	ENSG00000133816	1390.48574737854	-0.608387699307819	0.330387936935682	-1.84143436031763	0.0655579313966518	0.224656631692993
RRAS2	ENSG00000133818	22.4792433476049	2.03362097188297	0.687551566324223	2.9577722915462	0.00309870935746504	0.0363222026491926
HSD17B4	ENSG00000133835	1786.9000951287	0.0854714013309215	0.242249167871762	0.352824334059909	0.724220139568904	0.858686895802916
ZFC3H1	ENSG00000133858	1613.78590968609	-0.328873123106155	0.168261664665115	-1.95453387294545	0.0506381130135857	0.192950213847131
SARAF	ENSG00000133872	6864.94423581563	-0.00841552913901706	0.131838835867538	-0.0638319436275393	0.949104042778871	0.976523279167909
RNF122	ENSG00000133874	287.06642768104	0.238520462765292	0.231180466505522	1.03175007114883	0.302189214413357	0.53725082485405
DPF2	ENSG00000133884	836.913713948234	0.262442264422589	0.115078734562607	2.2805452755462	0.0225753687333797	0.120084264932779
MEN1	ENSG00000133895	717.527023749488	-0.0162747483074357	0.145565181087764	-0.111803854368328	0.910978931343902	0.957385147649323
ERG28	ENSG00000133935	121.671542648637	0.326887554135654	0.137403265502507	2.37903773931552	0.017357898755159	0.101461121033796
DGLUCY	ENSG00000133943	1409.46995826985	-0.998368850490673	0.286112261059892	-3.48943050113355	0.000484050908238263	0.0118345647692644
UNC79	ENSG00000133958	7.35798952041337	0.191425091692654	0.462475136045482	0.413914342140608	0.678936839941924	0.830672582523217
NUMB	ENSG00000133961	4939.6241581778	0.380148990756374	0.171073471675522	2.2221387514565	0.026273930130013	0.131301189338203
COX16	ENSG00000133983	353.864889125371	0.0487921424726561	0.137357523761961	0.355220020981247	0.722424766942702	0.857559583398527
TTC9	ENSG00000133985	212.397284465463	-0.132818081396254	0.436008934688191	-0.304622384610621	0.760653769367335	0.882250014315923
MED6	ENSG00000133997	417.463458820897	0.0125375039840443	0.169291510452725	0.0740586692771308	0.940963702047207	0.972794255879698
EIF2S1	ENSG00000134001	754.094516283541	0.326847200237901	0.229507621078677	1.42412351581935	0.154410720221834	0.366815777834995
LOXL2	ENSG00000134013	25.8239543956762	0.212290209701463	0.314313350015768	0.675409459034473	0.499415657499882	0.703018883280292
ELP3	ENSG00000134014	388.001643079016	0.27021877606219	0.211597663634979	1.27704045224401	0.201587966112049	0.425638834276317
ADAMDEC1	ENSG00000134028	1221.18156830638	2.71268399804187	0.809525438615726	3.35095584232722	0.00080533143079782	0.0160889187812514
CTIF	ENSG00000134030	708.490497818349	-0.0670244173033929	0.276987228812505	-0.241976561846331	0.808798324560837	0.906713507842087
MBD2	ENSG00000134046	4158.55888918775	-0.123902514923455	0.1178635418475	-1.05123698966868	0.293149758411037	0.527969321779311
IER3IP1	ENSG00000134049	430.733852785312	-0.0207160860298348	0.132307444761699	-0.156575361780638	0.875579521461005	0.940237533901854
MRPS36	ENSG00000134056	263.544069736026	-0.0691305029891875	0.123835125285904	-0.558246320093613	0.576676194926111	0.75984792371142
CCNB1	ENSG00000134057	28.6961338653812	0.820067326055478	0.526148108862821	1.55862448660685	NA	NA
CDK7	ENSG00000134058	339.102599821974	0.0800045580205919	0.171948382915443	0.465282410128478	0.64172922959095	0.80756210649643
CD180	ENSG00000134061	446.773969864581	0.645812777747987	0.31875077202115	2.02607439553161	0.0427571614824906	0.174187246719205
IRAK2	ENSG00000134070	1196.96099804038	2.10253405986322	0.599427924972792	3.50756775296821	0.000452223180872701	0.0113292080189313
CAMK1	ENSG00000134072	317.123823840723	-0.209800124499411	0.344520841899401	-0.608962068427407	0.542549581495313	0.734851563574278
THUMPD3	ENSG00000134077	439.185791364542	-0.313715373922973	0.173340667888852	-1.8098198059565	0.0703237354579269	0.234154706354027
VHL	ENSG00000134086	1358.23115643422	-0.0885361106946416	0.247167613718924	-0.358202716620162	0.72019161438091	0.856652173192704
BHLHE40	ENSG00000134107	4101.07274550179	-0.530541688096199	0.386908445700148	-1.37123315345607	0.17030228628941	0.387001686749527
ARL8B	ENSG00000134108	3230.36880022251	0.630983020956468	0.183912027698261	3.43089589546424	0.000601591425235982	0.013503341470739
EDEM1	ENSG00000134109	2564.94712715343	0.392491319286539	0.244736858203285	1.60372786579014	0.108774050783709	0.300889245284872
DPH6	ENSG00000134146	70.9374691772892	-0.422758129342992	0.210983606341631	-2.00374871144466	0.0450969853982972	0.179648987989847
KATNBL1	ENSG00000134152	522.745618750546	-0.0704061238831054	0.196972618092805	-0.357441174132807	0.720761557359955	0.856881688931068
EMC7	ENSG00000134153	866.054126957908	0.176390204267555	0.141683131875479	1.24496262845586	0.213145487730475	0.43997898394113
GNAT2	ENSG00000134183	9.98961939517876	0.512504345763486	0.491872213314005	1.04194612318202	0.29743665843539	0.532522991520928
GSTM1	ENSG00000134184	106.671472805233	0.380847883489668	1.80863417183724	0.210572093251339	0.833221190391032	0.91869888006002
PRPF38B	ENSG00000134186	2126.43322030442	-0.12596879546317	0.0749070520071382	-1.68166804176416	0.0926332284101969	0.273885261320385
TSPAN2	ENSG00000134198	122.265599041718	-0.66532049311822	0.496099632329385	-1.34110257246972	0.179887152214647	0.399182130435338
GSTM3	ENSG00000134202	31.5124849351881	2.3480039970181	0.663976486724377	3.53627582296115	0.000405810755383709	0.0106282283954728
VAV3	ENSG00000134215	811.957727783334	0.108104595825202	0.219672887639974	0.492116241501665	0.622637171263931	0.793278728460785
PSRC1	ENSG00000134222	399.729865654703	-0.813333011630291	0.322874890752479	-2.51903457012334	0.0117677102385882	0.0809738227344961
PTPN22	ENSG00000134242	821.369796382405	0.0809304863745767	0.2577006694195	0.314048413443713	0.753484268828263	0.877826078175788
SORT1	ENSG00000134243	2295.72237978309	0.14584077351373	0.22826324518967	0.638914834460306	0.522878337022839	0.720763693926787
WNT2B	ENSG00000134245	50.0581853085691	0.210786120393773	0.307353102138314	0.685810941641042	0.492832335642258	0.697734493563075
PTGFRN	ENSG00000134247	280.258564570693	1.34150164801956	0.535742456536167	2.50400473520992	0.0122796390731462	0.0830559757216212
LAMTOR5	ENSG00000134248	1468.92597479671	-0.225804555018357	0.248293025924446	-0.909427698090352	0.363124406713566	0.594056523958189
NOTCH2	ENSG00000134250	9108.36735183109	0.00379467428451019	0.280212946680976	0.0135421090619002	0.989195290503447	0.995423535788492
TRIM45	ENSG00000134253	18.2509953903211	-0.224945440516521	0.282594455081966	-0.79600089977447	0.426031512423627	0.645573692910563
CEPT1	ENSG00000134255	886.37370959025	0.107486139145799	0.21593246242469	0.497776656362109	0.61864147106709	0.790284235697894
CD101	ENSG00000134256	955.522638206841	0.585879998243623	0.32549862981333	1.79994612751402	0.0718691451208922	0.236652673394071
AP4B1	ENSG00000134262	726.376333632279	-0.131673199166074	0.177659655255472	-0.741154197202119	0.458599951358098	0.671720791460338
NAPG	ENSG00000134265	791.404980001214	-0.512246904986382	0.185608220063698	-2.75982876626147	0.00578316649137662	0.0523731567721154
SPIRE1	ENSG00000134278	117.214003005473	0.30334967834446	0.30296076882825	1.00128369596405	0.316689672915425	0.551157536216289
PPHLN1	ENSG00000134283	837.89882500934	-0.111806590390395	0.0961605450598072	-1.1627075358283	0.24494818308461	0.476668611975587
FKBP11	ENSG00000134285	446.111192530005	0.328781799883647	0.319876593787327	1.02783950520068	0.304025329806112	0.539063299207325
ARF3	ENSG00000134287	3049.70437388031	0.0644358919015977	0.132004492591943	0.488134082684474	0.625454871115664	0.795387812492739
TMEM106C	ENSG00000134291	119.001601575211	1.01630440696613	0.31708197585634	3.2051787372064	0.00134978633351223	0.0222527811869672
SLC38A2	ENSG00000134294	5139.60629246797	0.195638065641547	0.284801145460002	0.686928647444724	0.492127693308346	0.697366071274555
PLEKHA8P1	ENSG00000134297	45.7832825608181	-0.410674441736587	0.28987779349146	-1.4167157711192	0.15656604414851	0.369300325614429
YWHAQ	ENSG00000134308	2045.88056697196	-0.125102245153932	0.193232641885748	-0.647417765099441	0.517361601350927	0.716477743976119
KIDINS220	ENSG00000134313	1912.27482055099	0.14520039225212	0.211830552379997	0.685455382241787	0.493056606509477	0.697823063706141
GRHL1	ENSG00000134317	10.915009949262	0.0662692924882556	0.750221003788887	0.0883330274060201	0.929611989470008	0.967612094642158
ROCK2	ENSG00000134318	710.495248483898	0.0748102751396721	0.204550547713332	0.365730016252585	0.714566545837243	0.853514161490323
RSAD2	ENSG00000134321	862.37532203112	2.35813102333826	0.519558454002461	4.53872130300682	5.65963783781095e-06	0.000687964850129964
LPIN1	ENSG00000134324	607.93809802841	0.286443505800661	0.206860736548813	1.38471664840596	0.166139126364298	0.382363661356554
CMPK2	ENSG00000134326	875.054092202932	1.38459300640975	0.447783408274558	3.09210430941378	0.00198742999357147	0.0279563164152385
IAH1	ENSG00000134330	541.070830686397	-0.218617569328276	0.207272864714942	-1.05473318771821	0.291547368817963	0.52594815036076
LDHA	ENSG00000134333	5136.80121297355	0.412785042962555	0.114193868165354	3.61477415201348	0.000300609563338836	0.00877973210286235
IL6ST	ENSG00000134352	2424.17290171181	0.292097932551008	0.207811907664221	1.4055880427361	0.159846488728179	0.373508899680127
NAV1	ENSG00000134369	466.796922469482	1.31638447673004	0.602035533244322	2.18655611511192	0.0287749439731385	0.13881618443833
CDC73	ENSG00000134371	710.352354902132	0.225775096527688	0.185348833840619	1.21810907492318	0.223182525756165	0.451835981360211
TIMM17A	ENSG00000134375	971.078729122774	-0.128211799457593	0.204941513321805	-0.625601896753204	0.531576094372719	0.727178234662189
RPS15A	ENSG00000134419	4659.68936118642	-0.447132714996628	0.335173744687029	-1.33403263854733	0.182193160177094	0.401588065102391
NARS1	ENSG00000134440	2810.66649559529	-0.157528978896921	0.135263112078061	-1.16461152251185	0.244176277554417	0.475922726821664
RELCH	ENSG00000134444	1905.92782795743	-0.247770095293147	0.145541805012249	-1.70239812040461	0.0886807621635454	0.267467872742435
FBH1	ENSG00000134452	1043.89244091122	0.0402659791537345	0.136245592461655	0.295539682614445	0.767581643001513	0.884874556858953
RBM17	ENSG00000134453	2329.86300266238	0.262553315455616	0.2224914940179	1.18006001359537	0.237976346773988	0.469303525790312
IL2RA	ENSG00000134460	281.267051667665	3.63261209560906	0.897359746327706	4.0481112624841	5.16326021752235e-05	0.00294358538038373
ANKRD16	ENSG00000134461	57.050224248029	-0.123467998314399	0.328902632796641	-0.375393767038462	0.70736763972435	0.849144660517573
ECHDC3	ENSG00000134463	149.373345354421	-0.270020327511608	0.317050202607124	-0.851664264180287	0.394400460248585	0.620436572438884
IL15RA	ENSG00000134470	404.367099026518	0.398236772449492	0.334955861883591	1.18892313217045	0.234469916480077	0.465027496569935
CCNH	ENSG00000134480	647.18440379968	0.12506306823799	0.133519785337031	0.93666319131884	0.348931835874425	0.581586753478993
HRH4	ENSG00000134489	4.99691641860247	1.04987059883474	0.892752083587821	1.17599344558848	0.23959749524191	0.471229559365173
TMEM241	ENSG00000134490	40.1259836509932	-0.390836597812574	0.270150262151529	-1.44673780695187	0.147970371365176	0.35842219760515
KCTD1	ENSG00000134504	24.5093216111422	0.643871015412262	0.330207272784087	1.94989955849116	0.0511880917801071	0.194188494992622
CABLES1	ENSG00000134508	20.0616422594456	2.12991323405311	0.710321003254661	2.99852211083994	0.00271292470244441	0.0334962756000665
DOCK2	ENSG00000134516	7166.75738008099	-0.185216265641517	0.217139857484535	-0.852981427671369	0.393669603595294	0.619889915419027
EMP1	ENSG00000134531	1231.20326101149	1.22727735253849	0.457365566703378	2.68336193602093	0.00728860627203099	0.0605722835154198
SOX5	ENSG00000134532	27.65625283211	4.50047062725458	0.904047627067251	4.97813443950315	6.42000590485e-07	0.000130226344425645
KLRD1	ENSG00000134539	79.5054161091469	1.42399746853504	0.687666942935078	2.07076620908544	0.0383806494759855	0.164230758347645
KLRC1	ENSG00000134545	8.73488284547315	0.478974920194193	0.952784364222203	0.502710726771004	0.615167666885132	0.787949621408746
SPX	ENSG00000134548	12.7586502112288	-0.860082977727379	0.92802100754115	-0.926792573377431	0.354034241644463	0.586068374878047
MYBPC3	ENSG00000134571	561.827354582427	0.516899986457271	0.206181828224309	2.50701039421829	0.0121757131173196	0.0826735744410931
DDB2	ENSG00000134574	741.294378106826	0.396758734474141	0.267560289563297	1.48287600944713	0.138107356493938	0.345003210257915
ACP2	ENSG00000134575	1109.35488649186	1.27284086760671	0.353085861148079	3.60490466389109	0.000312267538035104	0.00891860973083298
RTL8C	ENSG00000134590	792.150309156809	0.204454600556383	0.125353384563649	1.63102576981135	0.102884882056633	0.290283728644445
RAB33A	ENSG00000134594	33.5815844852916	1.17796871435847	0.550799698970069	2.13865170326188	0.0324638868069497	0.149795865327133
RBMX2	ENSG00000134597	475.558838543395	-0.0301719656140901	0.150105108202746	-0.201005588519593	0.840694204246674	0.923106510295853
STK26	ENSG00000134602	1637.47403501581	0.851023851382599	0.469711801897123	1.81180001853348	0.070017102262336	0.23344894768209
PIWIL4	ENSG00000134627	265.097109097454	-0.136949802628037	0.234388981512871	-0.584284302718028	0.559029051381002	0.746857620424727
PUM1	ENSG00000134644	1730.05552183319	0.138579572899839	0.115516254523293	1.1996543124751	0.230273623684276	0.460094110245896
SPOCD1	ENSG00000134668	18.5525493381836	-0.406288603527601	0.957845369236972	-0.424169303915155	NA	NA
YARS1	ENSG00000134684	1649.93539840881	0.367397173604473	0.312573504278073	1.1753944866601	0.239836928218597	0.471559997491879
PHC2	ENSG00000134686	4039.05010017279	0.583653827324227	0.273471813896593	2.13423759841269	0.032823336419798	0.150619892321775
CDCA8	ENSG00000134690	24.6508480374759	0.969559038955456	0.546082714612128	1.77548018461656	NA	NA
GNL2	ENSG00000134697	1063.54846200652	-0.165262162194797	0.165723532142441	-0.997216026344119	0.318659663501956	0.553191637504502
AGO4	ENSG00000134698	3437.66378482616	-0.238866300725091	0.225362615937335	-1.05991980848994	0.289181083145016	0.523544616664831
HOOK1	ENSG00000134709	9.79674101703215	1.1301082905536	0.758624866772768	1.48967999870759	0.136308396129232	0.341745508515273
BTF3L4	ENSG00000134717	1029.77993961336	-0.0268270501659598	0.118639406357363	-0.226122592734086	0.82110607316779	0.912863063825146
TUT4	ENSG00000134744	464.665871058396	-0.0383877932012335	0.143969553584259	-0.266638273478891	0.789747684155787	0.896241602643855
PRPF38A	ENSG00000134748	966.728456803298	0.107535338775599	0.129701403613328	0.829099267855173	0.407048238013832	0.63093207941422
DSC2	ENSG00000134755	790.334445229873	0.952123641175267	0.488949759408297	1.9472831775753	0.0515007943858167	0.194634171738054
RNF138	ENSG00000134758	1487.26948462775	-0.838888299432799	0.23550081770333	-3.56214601551652	0.000367835694514265	0.00998027090088396
ELP2	ENSG00000134759	784.423131158559	-0.321344796698588	0.183017657359902	-1.75581308019186	0.0791203302113887	0.25055629370873
DTNA	ENSG00000134769	37.5663802583282	-0.124197013325844	0.350377468975836	-0.354466323673367	0.722989437584986	0.857993859206218
FHOD3	ENSG00000134775	5.70924405433715	0.0383435765113223	0.469660376562917	0.0816410717717543	0.934932139739194	0.970100527037764
TPGS2	ENSG00000134779	433.929143897942	0.106691906673045	0.150498203167636	0.708924787322566	0.478371152117444	0.68586796716498
DAGLA	ENSG00000134780	353.221375583014	-0.115736059053874	0.230610018957667	-0.501869171066326	0.615759552404787	0.788239812671242
SLC43A3	ENSG00000134802	1882.46259346252	1.24267634817746	0.319118547218867	3.89409001453362	9.85680457688937e-05	0.00436252061029968
TIMM10	ENSG00000134809	255.08264805691	0.575998054986468	0.336667536422116	1.7108808918965	0.0871031026897081	0.26533254375995
DHX34	ENSG00000134815	1288.55779202304	0.381510285077111	0.193663976644579	1.96995998784677	0.0488429564371462	0.188819321626334
FADS2	ENSG00000134824	300.374321711862	0.0231099351817218	0.421211939232951	0.0548653374446274	0.956245746977183	0.979132411444193
TMEM258	ENSG00000134825	709.032301975223	0.0738330051082263	0.161621051612903	0.456827896931789	0.64779475264322	0.811553580009771
TCN1	ENSG00000134827	11.2631791386291	2.34890940188479	1.11185796852217	2.11259843287975	NA	NA
C5AR2	ENSG00000134830	738.988974084809	0.368828563587285	0.224445755433488	1.64328598183975	0.100323777290471	0.286371542882556
TMEM165	ENSG00000134851	2580.5891222637	0.421850572953239	0.214618656674723	1.96558202110359	0.0493469125868496	0.190096035311703
CLOCK	ENSG00000134852	427.827050561324	0.245664120237459	0.243224610923961	1.01002986212715	0.312480983247585	0.547614012214023
GGACT	ENSG00000134864	49.6743325587429	-0.458242121517483	0.305354447273439	-1.50068920105537	0.133435967473719	0.337855674484848
COL4A2	ENSG00000134871	10.5050526373075	1.48546086125139	0.708078779209112	2.09787513037826	0.0359161774564227	0.158150290580437
UBAC2	ENSG00000134882	1544.91512228735	0.319909612987542	0.179718264414274	1.78006177630399	0.0750658512177503	0.242370306372912
ARGLU1	ENSG00000134884	4385.18856306508	-0.285433664836751	0.100824172765803	-2.83100428207592	0.00464020998148797	0.046282350848798
BIVM	ENSG00000134897	49.0801938571131	-0.116672475664055	0.265387651412052	-0.439630386128646	0.660204829236006	0.818487075877519
ERCC5	ENSG00000134899	1048.58108780867	0.07315798828565	0.224312315931946	0.326143430786232	0.744315838886785	0.87179925345288
TPP2	ENSG00000134900	1966.20753901259	-0.234866541730581	0.116097405633582	-2.02301283520365	0.0430718242255778	0.175061123039316
CARS2	ENSG00000134905	4048.61702561776	-0.754944884782688	0.323985051354339	-2.33018431445163	0.019796411643489	0.110121128384874
ARHGAP32	ENSG00000134909	206.253326560764	-0.5937557949923	0.355221201415676	-1.67151001298905	0.0946209826028823	0.277329989902437
STT3A	ENSG00000134910	1090.99469555364	0.640890604633755	0.233171129105502	2.74858472870273	0.00598531633197074	0.0535298161689881
ETS1	ENSG00000134954	768.065196590171	1.34511052250248	0.546539402561765	2.46114098306109	0.0138495931502012	0.0889683019596662
SLC37A2	ENSG00000134955	1010.60046698565	-0.0801263317342922	0.396137471083191	-0.202269004028314	0.839706430334529	0.92260806454515
KLB	ENSG00000134962	8.05250828406465	-0.636854622639451	0.436485709387667	-1.45905033989056	0.144551252924997	0.354036395102151
TMED7	ENSG00000134970	1489.63887160699	-0.104113799098263	0.171656050525013	-0.606525658605271	0.544165749246174	0.736118601877192
APC	ENSG00000134982	786.863112183005	0.219680684045038	0.222658536563369	0.986625922525619	0.323826057324859	0.557729153410935
NREP	ENSG00000134986	231.677461888384	-0.537060346267033	0.279172907216382	-1.92375525125999	0.0543852689066114	0.201188196870343
WDR36	ENSG00000134987	502.559633958577	-0.194232788321772	0.166383012770644	-1.16738352724457	0.243055520456614	0.47475176401512
OSTF1	ENSG00000134996	2191.40378123049	0.180148209258531	0.107933790430697	1.66906219581163	0.0951050543905507	0.277956035190534
RFK	ENSG00000135002	497.346329878863	-0.264646722387722	0.139167389558179	-1.90164321704897	0.0572178139570839	0.207486698889333
UBQLN1	ENSG00000135018	2718.56376898694	-0.0211368002822745	0.150819955583741	-0.140145912392466	0.888544705676797	0.945571526799457
NAA35	ENSG00000135040	216.021868115603	-0.102569726396379	0.148784806206362	-0.689383069492438	0.490582234874107	0.696005886027059
C9orf40	ENSG00000135045	58.7551627721318	0.817804924917573	0.229036923029616	3.57062483245037	0.000356130678593865	0.0097912253993229
ANXA1	ENSG00000135046	15114.0607158374	-0.426782231265806	0.210731332189417	-2.02524336002484	0.0428423813261743	0.174452074562655
CTSL	ENSG00000135047	7560.981531375	2.38639782466153	0.598314177360038	3.98853631580504	6.64822264876475e-05	0.00336682913187878
CEMIP2	ENSG00000135048	2012.94744506129	0.47591711649737	0.196990129554222	2.41594397432168	0.0156944760068131	0.0956576095881359
AGTPBP1	ENSG00000135049	3295.34163491246	-0.749275773851576	0.237835856468381	-3.15039029428764	0.00163052479976041	0.0251205606142099
GOLM1	ENSG00000135052	708.139158365767	-0.780063038900296	0.299174544819567	-2.60738439284918	0.00912368735730544	0.0690719155589689
PSAT1	ENSG00000135069	106.707956372199	2.13615656073589	1.40162974858039	1.524051956588	NA	NA
ISCA1	ENSG00000135070	391.691442736918	-0.308050395731565	0.187610214424471	-1.64197027691997	0.100596164071631	0.286959244429089
ADAM19	ENSG00000135074	961.465645738217	0.375695896285094	0.450561779849603	0.833838805436407	0.404371824778119	0.62837533978106
HAVCR2	ENSG00000135077	1661.60555371131	1.0612718382157	0.301275797034345	3.52259241752074	0.000427348016646523	0.0110107786842971
CCNJL	ENSG00000135083	5.92642708623349	-0.588034807718905	0.745137812096821	-0.789162485345056	0.430017045003218	0.648651945626194
TAOK3	ENSG00000135090	1916.51288988818	0.191230282802837	0.180317217573914	1.06052148195138	0.288907422281263	0.523222223900627
USP30	ENSG00000135093	254.366135025128	-0.284737769323044	0.28172242895593	-1.01070323146897	0.312158489952191	0.547614012214023
SDS	ENSG00000135094	290.447085251611	1.48928089598866	0.701005257868315	2.12449318927708	0.0336289249608648	0.152322334431766
HNF1A	ENSG00000135100	6.61877992232583	0.378053158317719	0.390917979634419	0.967090740291016	0.333498674067352	0.566475163656422
FBXO21	ENSG00000135108	298.149986984967	-0.100556081191797	0.14156811316247	-0.710301768848151	0.477517023158539	0.685212514484957
OASL	ENSG00000135114	1046.48629976668	2.21458159452505	0.457538136714163	4.84021203222359	1.29700671643738e-06	0.00022014821803649
HRK	ENSG00000135116	5.88834380072298	3.87342194042845	1.05977478798467	3.65494818742987	0.000257233922592585	0.00798581787386801
RNFT2	ENSG00000135119	9.87585765893195	0.0356423441672295	0.618597774892932	0.0576179637461493	0.954052940443323	0.978252810086266
P2RX4	ENSG00000135124	1938.57827811836	0.81798987023764	0.266348514073287	3.0711260886275	0.00213253075266435	0.0290755239508209
BICDL1	ENSG00000135127	154.478897369493	2.6335637116299	0.848370582444848	3.10426099882018	0.00190754974810554	0.0271668450511962
DTX1	ENSG00000135144	21.2105516663796	1.10621977076539	0.814814565909687	1.35763376975271	0.174579921891501	0.392797518784437
TRAFD1	ENSG00000135148	1880.32306859609	0.502981294007021	0.138291687335522	3.6371043241861	0.000275720278439225	0.00836416120586899
DMTF1	ENSG00000135164	1774.27797787074	-0.165169733352464	0.183096795845443	-0.902089698455939	0.367009220731198	0.597410991988044
TMEM243	ENSG00000135185	409.354292745069	-0.238492433848348	0.116173437266972	-2.05289986643229	0.0400822899896084	0.168172194338996
CCDC146	ENSG00000135205	138.672497241433	-0.492726716935691	0.229126197044381	-2.15045997922382	0.0315188483739399	0.14717665521008
TMEM60	ENSG00000135211	259.043185720255	0.629158039582351	0.256553982433794	2.45234173959748	0.014192979727851	0.0903670317530193
NA	ENSG00000135213	607.592561433241	-0.170497416695467	0.184880485295916	-0.922203424674983	0.356422477084719	0.587659602345911
CD36	ENSG00000135218	9486.85950891302	-0.454927813301485	0.26503650717137	-1.71647226322422	0.0860756403246662	0.263945927810279
PNPLA8	ENSG00000135241	1487.2363075534	0.455131777847808	0.283928103712622	1.60298248710339	NA	NA
HILPDA	ENSG00000135245	36.5932481470025	1.45557830167726	0.32929763119312	4.42025135863677	9.85861606070248e-06	0.000972179237649514
RINT1	ENSG00000135249	240.972247373244	-0.250910319620663	0.113759017858277	-2.20563014998294	0.0274099062666126	0.134636567549209
SRPK2	ENSG00000135250	827.823973719711	-0.180096678938205	0.16261461652207	-1.10750609502414	0.268075178567641	0.501544077309349
KCP	ENSG00000135253	14.8571782868142	0.287585649113883	0.456487823182156	0.629996320841893	0.528696991382034	0.725539733522443
TES	ENSG00000135269	2089.02859407604	0.0108284444480685	0.174255944542948	0.0621410332741886	0.950450520293973	0.977067104356843
MDFIC	ENSG00000135272	1117.88345089427	0.172034426907778	0.189573561481435	0.907481114789448	0.364152431828761	0.594996703218902
MTO1	ENSG00000135297	555.048106768437	-0.146119578341334	0.1505255593621	-0.97072934962383	0.331683072539341	0.564802106885971
ADGRB3	ENSG00000135298	5.3471910914691	-1.51778968642334	1.04712676196192	-1.44948037005526	0.147203478411714	0.357326637742812
ANKRD6	ENSG00000135299	69.2139670727364	-0.105168077755507	0.167737431471128	-0.626980375418527	0.530672099164914	0.726531652834947
CEP162	ENSG00000135315	243.278905214444	0.473670005746235	0.32687275919133	1.44909599355442	0.147310776741143	0.357326637742812
SYNCRIP	ENSG00000135316	2483.8318167302	-0.16951160297401	0.165994003494559	-1.02119112380808	0.307163896878429	0.54234411047653
SNX14	ENSG00000135317	1385.9923772852	0.0911313506681724	0.124811111695312	0.730154145975735	0.465295967432573	0.676239788890224
NT5E	ENSG00000135318	331.583707762505	2.21836964522157	1.06168337716468	2.08948326114507	0.0366642431919016	0.160056019659943
AKIRIN2	ENSG00000135334	2521.36230149736	-0.529797943458131	0.197049917078116	-2.68864839586868	0.00717419402895953	0.060039669863559
ORC3	ENSG00000135336	243.117785885592	0.211280124734319	0.186398596341029	1.13348559957912	0.25701038517606	0.489436921725945
MAP3K7	ENSG00000135341	1000.6941517343	0.100558940352974	0.144878980833308	0.694089230712306	0.487626251840267	0.693583977319889
PRR5L	ENSG00000135362	280.296818958112	0.691164788887337	0.48233063410242	1.4329688807213	0.1518667307633	0.363768181597268
LMO2	ENSG00000135363	3104.53681958759	-0.0937202728959404	0.172170902977121	-0.544344434950163	0.586204474731788	0.767365041585423
PHF21A	ENSG00000135365	3043.01031644451	0.00527758441224265	0.233185164529734	0.0226325908120527	0.981943346772373	0.991478450344425
NAT10	ENSG00000135372	620.212067273964	-0.115383782556001	0.255083683386241	-0.452336978297784	0.651026240476712	0.81329165555803
EHF	ENSG00000135373	20.121315204832	1.19147228808903	0.849564688404121	1.40245034233612	0.160780809252534	0.374981427983785
